store_name,medicine_name,date,current_stock,daily_demand,expiry_days_left,season,category,demand_trend,lead_time_days,inventory_status,unit_price,reorder_fee,distance_from_distributor_miles
Store C,Ibuprofen_400mg,2024-02-21,365,16,324,winter,Pain Relief,increasing,3,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-02-22,359,6,224,winter,Pain Relief,decreasing,4,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-02-23,348,11,211,winter,Pain Relief,stable,3,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-02-24,336,12,266,winter,Pain Relief,stable,2,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-02-25,322,14,200,winter,Pain Relief,stable,7,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-02-26,315,7,286,winter,Pain Relief,decreasing,2,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-02-27,300,15,177,winter,Pain Relief,increasing,6,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-02-28,292,8,80,winter,Pain Relief,stable,5,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-02-29,285,7,336,winter,Pain Relief,decreasing,7,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-03-01,270,15,211,winter,Pain Relief,increasing,6,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-03-02,521,14,247,winter,Pain Relief,stable,2,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-03-03,505,16,209,winter,Pain Relief,increasing,5,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-03-04,498,7,179,winter,Pain Relief,decreasing,7,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-03-05,490,8,226,winter,Pain Relief,stable,3,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-03-06,478,12,61,winter,Pain Relief,stable,2,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-03-07,472,6,128,winter,Pain Relief,decreasing,2,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-03-08,460,12,152,winter,Pain Relief,stable,5,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-03-09,448,12,171,winter,Pain Relief,stable,2,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-03-10,432,16,363,winter,Pain Relief,increasing,7,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-03-11,424,8,195,winter,Pain Relief,stable,5,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-03-12,417,7,312,winter,Pain Relief,decreasing,7,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-03-13,411,6,226,winter,Pain Relief,decreasing,6,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-03-14,405,6,225,winter,Pain Relief,decreasing,6,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-03-15,389,16,197,winter,Pain Relief,increasing,4,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-03-16,374,15,307,winter,Pain Relief,increasing,5,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-03-17,534,6,127,winter,Pain Relief,decreasing,6,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-03-18,522,12,197,winter,Pain Relief,stable,7,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-03-19,516,6,230,winter,Pain Relief,decreasing,3,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-03-20,504,12,301,winter,Pain Relief,stable,6,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-03-21,488,16,119,winter,Pain Relief,increasing,3,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-03-22,473,15,128,winter,Pain Relief,increasing,3,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-03-23,466,7,80,winter,Pain Relief,decreasing,7,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-03-24,458,8,154,winter,Pain Relief,stable,7,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-03-25,444,14,288,winter,Pain Relief,stable,6,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-03-26,437,7,295,winter,Pain Relief,decreasing,3,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-03-27,422,15,335,winter,Pain Relief,increasing,2,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-03-28,413,9,232,winter,Pain Relief,stable,5,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-03-29,397,16,184,winter,Pain Relief,increasing,3,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-03-30,387,10,276,winter,Pain Relief,stable,2,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-03-31,377,10,221,winter,Pain Relief,stable,2,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-04-01,661,11,334,summer,Pain Relief,stable,7,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-04-02,648,13,332,summer,Pain Relief,stable,5,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-04-03,640,8,152,summer,Pain Relief,stable,3,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-04-04,634,6,166,summer,Pain Relief,decreasing,2,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-04-05,624,10,194,summer,Pain Relief,stable,7,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-04-06,614,10,83,summer,Pain Relief,stable,5,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-04-07,598,16,332,summer,Pain Relief,increasing,6,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-04-08,589,9,62,summer,Pain Relief,stable,6,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-04-09,574,15,195,summer,Pain Relief,increasing,6,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-04-10,566,8,252,summer,Pain Relief,stable,2,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-04-11,552,14,177,summer,Pain Relief,stable,3,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-04-12,546,6,93,summer,Pain Relief,decreasing,2,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-04-13,533,13,174,summer,Pain Relief,stable,6,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-04-14,523,10,316,summer,Pain Relief,stable,2,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-04-15,514,9,287,summer,Pain Relief,stable,5,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-04-16,676,15,185,summer,Pain Relief,increasing,7,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-04-17,660,16,307,summer,Pain Relief,increasing,5,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-04-18,651,9,235,summer,Pain Relief,stable,4,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-04-19,645,6,133,summer,Pain Relief,decreasing,5,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-04-20,632,13,171,summer,Pain Relief,stable,7,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-04-21,624,8,169,summer,Pain Relief,stable,3,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-04-22,616,8,145,summer,Pain Relief,stable,4,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-04-23,608,8,69,summer,Pain Relief,stable,2,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-04-24,602,6,347,summer,Pain Relief,decreasing,4,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-04-25,591,11,83,summer,Pain Relief,stable,4,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-04-26,583,8,227,summer,Pain Relief,stable,7,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-04-27,568,15,255,summer,Pain Relief,increasing,2,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-04-28,555,13,241,summer,Pain Relief,stable,4,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-04-29,547,8,327,summer,Pain Relief,stable,4,Surplus,29.43,21.27,92
Store C,Ibuprofen_400mg,2024-04-30,536,11,315,summer,Pain Relief,stable,5,Surplus,29.43,21.27,92
Store C,Amoxicillin_500mg,2024-02-01,263,45,143,winter,Antibiotic,stable,5,Optimal,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-02-02,214,49,235,winter,Antibiotic,stable,4,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-02-03,162,52,166,winter,Antibiotic,stable,7,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-02-04,116,46,214,winter,Antibiotic,stable,6,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-02-05,72,44,72,winter,Antibiotic,stable,7,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-02-06,223,45,273,winter,Antibiotic,stable,5,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-02-07,176,47,205,winter,Antibiotic,stable,5,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-02-08,129,47,336,winter,Antibiotic,stable,7,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-02-09,78,51,291,winter,Antibiotic,stable,5,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-02-10,289,49,183,winter,Antibiotic,stable,6,Optimal,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-02-11,244,45,149,winter,Antibiotic,stable,5,Optimal,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-02-12,196,48,142,winter,Antibiotic,stable,4,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-02-13,145,51,274,winter,Antibiotic,stable,6,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-02-14,92,53,318,winter,Antibiotic,increasing,3,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-02-15,336,50,187,winter,Antibiotic,stable,4,Optimal,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-02-16,608,53,192,winter,Antibiotic,increasing,6,Optimal,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-02-17,556,52,73,winter,Antibiotic,increasing,3,Optimal,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-02-18,504,52,131,winter,Antibiotic,increasing,6,Optimal,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-02-19,455,49,75,winter,Antibiotic,stable,7,Optimal,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-02-20,408,47,115,winter,Antibiotic,stable,2,Optimal,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-02-21,362,46,107,winter,Antibiotic,stable,2,Optimal,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-02-22,316,46,97,winter,Antibiotic,stable,6,Optimal,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-02-23,265,51,107,winter,Antibiotic,stable,3,Optimal,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-02-24,214,51,95,winter,Antibiotic,stable,6,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-02-25,168,46,103,winter,Antibiotic,stable,3,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-02-26,122,46,173,winter,Antibiotic,stable,6,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-02-27,78,44,336,winter,Antibiotic,decreasing,7,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-02-28,245,51,289,winter,Antibiotic,stable,4,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-02-29,199,46,95,winter,Antibiotic,stable,2,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-03-01,152,47,86,winter,Antibiotic,stable,4,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-03-02,352,50,249,winter,Antibiotic,stable,3,Optimal,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-03-03,308,44,337,winter,Antibiotic,decreasing,2,Optimal,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-03-04,259,49,166,winter,Antibiotic,stable,5,Optimal,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-03-05,212,47,353,winter,Antibiotic,stable,4,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-03-06,169,43,357,winter,Antibiotic,decreasing,5,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-03-07,119,50,240,winter,Antibiotic,stable,4,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-03-08,69,50,67,winter,Antibiotic,stable,4,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-03-09,217,53,205,winter,Antibiotic,increasing,4,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-03-10,169,48,331,winter,Antibiotic,stable,3,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-03-11,122,47,141,winter,Antibiotic,stable,4,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-03-12,69,53,177,winter,Antibiotic,increasing,2,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-03-13,285,48,322,winter,Antibiotic,stable,3,Optimal,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-03-14,237,48,266,winter,Antibiotic,stable,2,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-03-15,184,53,344,winter,Antibiotic,increasing,2,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-03-16,137,47,280,winter,Antibiotic,stable,5,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-03-17,309,47,129,winter,Antibiotic,stable,7,Optimal,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-03-18,256,53,191,winter,Antibiotic,increasing,6,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-03-19,203,53,148,winter,Antibiotic,increasing,2,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-03-20,153,50,190,winter,Antibiotic,stable,3,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-03-21,100,53,159,winter,Antibiotic,increasing,2,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-03-22,379,51,305,winter,Antibiotic,stable,4,Optimal,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-03-23,326,53,277,winter,Antibiotic,increasing,2,Optimal,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-03-24,274,52,215,winter,Antibiotic,increasing,6,Optimal,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-03-25,222,52,246,winter,Antibiotic,increasing,5,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-03-26,174,48,323,winter,Antibiotic,stable,3,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-03-27,131,43,357,winter,Antibiotic,decreasing,4,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-03-28,82,49,270,winter,Antibiotic,stable,2,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-03-29,268,48,211,winter,Antibiotic,stable,5,Optimal,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-03-30,223,45,125,winter,Antibiotic,stable,7,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-03-31,176,47,165,winter,Antibiotic,stable,5,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-04-01,444,49,101,summer,Antibiotic,stable,6,Optimal,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-04-02,394,50,341,summer,Antibiotic,stable,5,Optimal,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-04-03,341,53,169,summer,Antibiotic,increasing,4,Optimal,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-04-04,297,44,296,summer,Antibiotic,decreasing,5,Optimal,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-04-05,254,43,174,summer,Antibiotic,decreasing,4,Optimal,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-04-06,203,51,226,summer,Antibiotic,stable,2,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-04-07,154,49,130,summer,Antibiotic,stable,5,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-04-08,105,49,259,summer,Antibiotic,stable,4,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-04-09,53,52,301,summer,Antibiotic,increasing,6,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-04-10,256,47,146,summer,Antibiotic,stable,2,Optimal,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-04-11,203,53,307,summer,Antibiotic,increasing,7,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-04-12,154,49,308,summer,Antibiotic,stable,7,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-04-13,101,53,63,summer,Antibiotic,increasing,4,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-04-14,201,52,150,summer,Antibiotic,increasing,4,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-04-15,158,43,197,summer,Antibiotic,decreasing,2,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-04-16,353,48,185,summer,Antibiotic,stable,2,Optimal,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-04-17,306,47,289,summer,Antibiotic,stable,5,Optimal,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-04-18,255,51,79,summer,Antibiotic,stable,2,Optimal,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-04-19,212,43,194,summer,Antibiotic,decreasing,6,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-04-20,167,45,317,summer,Antibiotic,stable,7,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-04-21,119,48,193,summer,Antibiotic,stable,6,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-04-22,70,49,192,summer,Antibiotic,stable,3,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-04-23,189,43,84,summer,Antibiotic,decreasing,6,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-04-24,136,53,272,summer,Antibiotic,increasing,5,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-04-25,84,52,335,summer,Antibiotic,increasing,3,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-04-26,374,47,116,summer,Antibiotic,stable,2,Optimal,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-04-27,321,53,113,summer,Antibiotic,increasing,2,Optimal,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-04-28,273,48,352,summer,Antibiotic,stable,5,Optimal,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-04-29,225,48,363,summer,Antibiotic,stable,7,Critically Low,23.30,13.67,92
Store C,Amoxicillin_500mg,2024-04-30,177,48,250,summer,Antibiotic,stable,7,Critically Low,23.30,13.67,92
Store C,Cetirizine_10mg,2024-02-01,341,30,213,winter,Allergy,stable,3,Optimal,28.41,19.74,92
Store C,Cetirizine_10mg,2024-02-02,315,26,73,winter,Allergy,stable,5,Optimal,28.41,19.74,92
Store C,Cetirizine_10mg,2024-02-03,285,30,351,winter,Allergy,stable,7,Optimal,28.41,19.74,92
Store C,Cetirizine_10mg,2024-02-04,258,27,75,winter,Allergy,stable,4,Optimal,28.41,19.74,92
Store C,Cetirizine_10mg,2024-02-05,229,29,312,winter,Allergy,stable,5,Optimal,28.41,19.74,92
Store C,Cetirizine_10mg,2024-02-06,198,31,90,winter,Allergy,increasing,6,Optimal,28.41,19.74,92
Store C,Cetirizine_10mg,2024-02-07,166,32,140,winter,Allergy,increasing,2,Optimal,28.41,19.74,92
Store C,Cetirizine_10mg,2024-02-08,143,23,293,winter,Allergy,decreasing,3,Optimal,28.41,19.74,92
Store C,Cetirizine_10mg,2024-02-09,117,26,95,winter,Allergy,stable,2,Critically Low,28.41,19.74,92
Store C,Cetirizine_10mg,2024-02-10,92,25,191,winter,Allergy,stable,2,Critically Low,28.41,19.74,92
Store C,Cetirizine_10mg,2024-02-11,62,30,89,winter,Allergy,stable,4,Critically Low,28.41,19.74,92
Store C,Cetirizine_10mg,2024-02-12,255,25,296,winter,Allergy,stable,7,Optimal,28.41,19.74,92
Store C,Cetirizine_10mg,2024-02-13,229,26,131,winter,Allergy,stable,7,Optimal,28.41,19.74,92
Store C,Cetirizine_10mg,2024-02-14,207,22,289,winter,Allergy,decreasing,4,Optimal,28.41,19.74,92
Store C,Cetirizine_10mg,2024-02-15,181,26,267,winter,Allergy,stable,4,Optimal,28.41,19.74,92
Store C,Cetirizine_10mg,2024-02-16,317,22,360,winter,Allergy,decreasing,3,Surplus,28.41,19.74,92
Store C,Cetirizine_10mg,2024-02-17,293,24,211,winter,Allergy,stable,5,Optimal,28.41,19.74,92
Store C,Cetirizine_10mg,2024-02-18,262,31,363,winter,Allergy,increasing,4,Optimal,28.41,19.74,92
Store C,Cetirizine_10mg,2024-02-19,235,27,297,winter,Allergy,stable,5,Optimal,28.41,19.74,92
Store C,Cetirizine_10mg,2024-02-20,209,26,355,winter,Allergy,stable,5,Optimal,28.41,19.74,92
Store C,Cetirizine_10mg,2024-02-21,184,25,298,winter,Allergy,stable,6,Optimal,28.41,19.74,92
Store C,Cetirizine_10mg,2024-02-22,157,27,279,winter,Allergy,stable,4,Optimal,28.41,19.74,92
Store C,Cetirizine_10mg,2024-02-23,131,26,354,winter,Allergy,stable,7,Optimal,28.41,19.74,92
Store C,Cetirizine_10mg,2024-02-24,108,23,166,winter,Allergy,decreasing,7,Critically Low,28.41,19.74,92
Store C,Cetirizine_10mg,2024-02-25,82,26,227,winter,Allergy,stable,6,Critically Low,28.41,19.74,92
Store C,Cetirizine_10mg,2024-02-26,50,32,141,winter,Allergy,increasing,7,Critically Low,28.41,19.74,92
Store C,Cetirizine_10mg,2024-02-27,342,22,353,winter,Allergy,decreasing,7,Surplus,28.41,19.74,92
Store C,Cetirizine_10mg,2024-02-28,319,23,124,winter,Allergy,decreasing,7,Optimal,28.41,19.74,92
Store C,Cetirizine_10mg,2024-02-29,295,24,359,winter,Allergy,stable,4,Optimal,28.41,19.74,92
Store C,Cetirizine_10mg,2024-03-01,272,23,268,winter,Allergy,decreasing,2,Optimal,28.41,19.74,92
Store C,Cetirizine_10mg,2024-03-02,473,32,69,winter,Allergy,increasing,6,Surplus,28.41,19.74,92
Store C,Cetirizine_10mg,2024-03-03,450,23,175,winter,Allergy,decreasing,3,Surplus,28.41,19.74,92
Store C,Cetirizine_10mg,2024-03-04,422,28,150,winter,Allergy,stable,7,Surplus,28.41,19.74,92
Store C,Cetirizine_10mg,2024-03-05,396,26,277,winter,Allergy,stable,5,Surplus,28.41,19.74,92
Store C,Cetirizine_10mg,2024-03-06,373,23,116,winter,Allergy,decreasing,3,Surplus,28.41,19.74,92
Store C,Cetirizine_10mg,2024-03-07,345,28,117,winter,Allergy,stable,7,Optimal,28.41,19.74,92
Store C,Cetirizine_10mg,2024-03-08,320,25,216,winter,Allergy,stable,4,Optimal,28.41,19.74,92
Store C,Cetirizine_10mg,2024-03-09,288,32,348,winter,Allergy,increasing,4,Optimal,28.41,19.74,92
Store C,Cetirizine_10mg,2024-03-10,256,32,137,winter,Allergy,increasing,2,Optimal,28.41,19.74,92
Store C,Cetirizine_10mg,2024-03-11,228,28,363,winter,Allergy,stable,4,Optimal,28.41,19.74,92
Store C,Cetirizine_10mg,2024-03-12,204,24,223,winter,Allergy,stable,5,Optimal,28.41,19.74,92
Store C,Cetirizine_10mg,2024-03-13,181,23,247,winter,Allergy,decreasing,6,Optimal,28.41,19.74,92
Store C,Cetirizine_10mg,2024-03-14,153,28,145,winter,Allergy,stable,3,Optimal,28.41,19.74,92
Store C,Cetirizine_10mg,2024-03-15,122,31,355,winter,Allergy,increasing,4,Critically Low,28.41,19.74,92
Store C,Cetirizine_10mg,2024-03-16,100,22,205,winter,Allergy,decreasing,3,Critically Low,28.41,19.74,92
Store C,Cetirizine_10mg,2024-03-17,231,23,152,winter,Allergy,decreasing,2,Optimal,28.41,19.74,92
Store C,Cetirizine_10mg,2024-03-18,200,31,153,winter,Allergy,increasing,3,Optimal,28.41,19.74,92
Store C,Cetirizine_10mg,2024-03-19,174,26,138,winter,Allergy,stable,5,Optimal,28.41,19.74,92
Store C,Cetirizine_10mg,2024-03-20,145,29,218,winter,Allergy,stable,5,Optimal,28.41,19.74,92
